# SwiftEEG raw counts,rate=1000,gain=24,lsb_uv=0.022351742
ts_us,seq,ch1_C4,ch2_P4,ch3_F4,ch4_Oz,ch5_AFz,ch6_F3,ch7_C3,ch8_P3
2104867037,2047132,-4633419,4107759,-5133637,3783119,-6165016,-7439401,-6761265,-6920356
2104867038,2047133,-4635766,4109881,-5135367,3777379,-6167094,-7439820,-6755339,-6919302
2104867039,2047134,-4636788,4110888,-5136211,3775744,-6168167,-7440058,-6751443,-6918622
2104867040,2047135,-4636747,4110578,-5136204,3773646,-6168194,-7439726,-6747697,-6917314
2104867041,2047136,-4636077,4109341,-5135768,3771504,-6167502,-7439161,-6744157,-6915604
2104867042,2047137,-4634928,4107470,-5134980,3769943,-6166261,-7438336,-6740579,-6913450
2104867043,2047138,-4633522,4105345,-5134021,3769429,-6164766,-7437373,-6736956,-6911000
2104867044,2047139,-4631539,4102518,-5132648,3768925,-6162826,-7436217,-6733149,-6907996
2104867045,2047140,-4627601,4097302,-5129687,3766133,-6159284,-7434314,-6728314,-6903032
2104867046,2047141,-4622546,4090881,-5126134,3763166,-6154631,-7431764,-6722472,-6896575
2104867047,2047142,-4618549,4086842,-5123477,3774193,-6150899,-7429873,-6719201,-6892071
2104867048,2047143,-4616460,4087900,-5122049,3813049,-6149374,-7429861,-6726580,-6894717
2104867049,2047144,-4615616,4088866,-5121392,3832444,-6148804,-7430317,-6735964,-6898763
2104867050,2047145,-4615730,4089321,-5121410,3834408,-6148786,-7430856,-6742157,-6901379
2104867051,2047146,-4616641,4090669,-5122005,3835829,-6149424,-7431703,-6747670,-6904154
2104867052,2047147,-4617934,4092487,-5122863,3836841,-6150425,-7432702,-6752784,-6907062
2104867053,2047148,-4619274,4094383,-5123703,3837061,-6151490,-7433616,-6757511,-6909907
2104867054,2047149,-4621392,4097378,-5125192,3837568,-6153539,-7434989,-6762523,-6913445
2104867055,2047150,-4625334,4102723,-5127974,3838276,-6157344,-7437006,-6768144,-6918571
2104867056,2047151,-4630302,4107381,-5131437,3819411,-6161757,-7438885,-6769352,-6921974
2104867057,2047152,-4634271,4108954,-5134041,3785136,-6164809,-7439344,-6760937,-6919814
2104867058,2047153,-4636654,4111084,-5135806,3778883,-6166919,-7439758,-6754880,-6918705
2104867059,2047154,-4637651,4112081,-5136639,3777305,-6167961,-7439968,-6750921,-6917979
2104867060,2047155,-4637803,4111948,-5136810,3775253,-6168169,-7439804,-6747347,-6916844
2104867061,2047156,-4636974,4110557,-5136221,3773110,-6167335,-7439083,-6743631,-6914974
2104867062,2047157,-4635840,4108711,-5135448,3771534,-6166108,-7438274,-6740054,-6912837
2104867063,2047158,-4634476,4106615,-5134517,3770993,-6164653,-7437343,-6736464,-6910430
2104867064,2047159,-4632369,4103668,-5132999,3770567,-6162576,-7436047,-6732508,-6907286
2104867065,2047160,-4628471,4098521,-5130099,3767804,-6159078,-7434164,-6727711,-6902373
2104867066,2047161,-4623542,4092216,-5126679,3764794,-6154546,-7431726,-6721992,-6896045
2104867067,2047162,-4619404,4087993,-5123867,3775525,-6150659,-7429696,-6718518,-6891364
2104867068,2047163,-4617193,4088933,-5122337,3814352,-6149026,-7429602,-6725757,-6893879
2104867069,2047164,-4616464,4090026,-5121802,3833978,-6148589,-7430195,-6735296,-6898061
2104867070,2047165,-4616584,4090485,-5121822,3835949,-6148567,-7430741,-6741516,-6900682
2104867071,2047166,-4617292,4091641,-5122217,3837568,-6149000,-7431397,-6746824,-6903259
2104867072,2047167,-4618594,4093468,-5123090,3838663,-6150021,-7432407,-6751965,-6906172
2104867073,2047168,-4620216,4095657,-5124232,3838865,-6151367,-7433613,-6756985,-6909312
2104867074,2047169,-4622261,4098566,-5125654,3839359,-6153332,-7434927,-6761938,-6912772
2104867075,2047170,-4626213,4103919,-5128452,3840223,-6157152,-7436969,-6767598,-6917912
2104867076,2047171,-4631013,4108498,-5131733,3822178,-6161404,-7438698,-6768877,-6921272
2104867077,2047172,-4634822,4109911,-5134117,3786536,-6164286,-7438999,-6760406,-6918989
2104867078,2047173,-4637441,4112243,-5136159,3779902,-6166616,-7439617,-6754435,-6918031
2104867079,2047174,-4638636,4113442,-5137184,3778546,-6167847,-7439997,-6750615,-6917476
2104867080,2047175,-4638693,4113232,-5137280,3776525,-6167975,-7439737,-6746919,-6916247
2104867081,2047176,-4637917,4111898,-5136722,3774396,-6167195,-7439059,-6743235,-6914427
2104867082,2047177,-4636767,4110028,-5135927,3772728,-6165947,-7438226,-6739632,-6912257
2104867083,2047178,-4635527,4108064,-5135124,3772172,-6164614,-7437424,-6736169,-6909972
2104867084,2047179,-4633461,4105171,-5133646,3771808,-6162580,-7436152,-6732229,-6906872
2104867085,2047180,-4629475,4099929,-5130669,3769446,-6158988,-7434144,-6727326,-6901874
2104867086,2047181,-4624531,4093589,-5127206,3766319,-6154440,-7431686,-6721586,-6895535
2104867087,2047182,-4620441,4089359,-5124451,3776381,-6150607,-7429720,-6718059,-6890838
2104867088,2047183,-4618122,4090160,-5122824,3814962,-6148866,-7429521,-6725000,-6893136
2104867089,2047184,-4617471,4091401,-5122370,3835339,-6148506,-7430211,-6734723,-6897466
2104867090,2047185,-4617542,4091813,-5122339,3837409,-6148441,-7430716,-6740937,-6900063
2104867091,2047186,-4618436,4093145,-5122942,3838893,-6149065,-7431571,-6746465,-6902831
2104867092,2047187,-4619612,4094844,-5123689,3839934,-6149955,-7432453,-6751488,-6905622
2104867093,2047188,-4621100,4096876,-5124682,3840189,-6151164,-7433524,-6756373,-6908623
2104867094,2047189,-4623285,4099920,-5126256,3840639,-6153279,-7435002,-6761493,-6912228
2104867095,2047190,-4627095,4105124,-5128934,3841581,-6156959,-7436932,-6767041,-6917239
2104867096,2047191,-4632029,4109869,-5132343,3823803,-6161355,-7438802,-6768532,-6920779
2104867097,2047192,-4636034,4111488,-5134915,3788390,-6164435,-7439277,-6760251,-6918691
2104867098,2047193,-4638546,4113697,-5136830,3781717,-6166643,-7439753,-6754104,-6917592
2104867099,2047194,-4639391,4114551,-5137513,3780317,-6167534,-7439772,-6749922,-6916684
2104867100,2047195,-4639552,4114445,-5137692,3778277,-6167758,-7439614,-6746324,-6915556
