# SwiftEEG raw counts,rate=250,gain=24,lsb_uv=0.022351742
ts_us,seq,ch1_C4,ch2_P4,ch3_F4,ch4_Oz,ch5_AFz,ch6_F3,ch7_C3,ch8_P3
2036155600,1978434,-216419,3031095,-5313622,2960974,-6607062,-7441764,-7898603,-7701678
2036155601,1978435,-229932,3015418,-5311681,2962983,-6604384,-7439894,-7890572,-7695908
2036155602,1978436,-248316,2993967,-5308364,2964229,-6600156,-7437331,-7882396,-7688716
2036155603,1978437,-265902,2981768,-5304742,2968088,-6595446,-7434482,-7874129,-7681065
2036155604,1978438,-277050,2968593,-5301974,2975889,-6591692,-7432029,-7866465,-7674427
2036155605,1978439,-281507,2961714,-5300706,2985876,-6589659,-7430518,-7860092,-7669794
2036155606,1978440,-281042,2961895,-5300180,2996336,-6588651,-7429486,-7854565,-7666510
2036155607,1978441,-270174,2970682,-5300029,3008866,-6588325,-7428909,-7851129,-7665042
2036155608,1978442,-221201,3007424,-5300898,3042746,-6589694,-7430188,-7858105,-7670224
2036155609,1978443,-183451,3031853,-5301962,3063078,-6591506,-7432063,-7869546,-7677652
2036155610,1978444,-173128,3034016,-5303074,3059496,-6593194,-7433569,-7877058,-7682607
2036155611,1978445,-158893,3048836,-5304816,3055829,-6595847,-7435241,-7883643,-7687575
2036155612,1978446,-138095,3074588,-5308005,3053146,-6600316,-7437689,-7890753,-7694212
2036155613,1978447,-117711,3102028,-5311404,3048499,-6605192,-7440372,-7898062,-7701393
2036155614,1978448,-104389,3121741,-5314128,3042439,-6609277,-7442912,-7905141,-7707904
2036155615,1978449,-99994,3130186,-5315601,3037302,-6611567,-7444547,-7911068,-7712530
2036155616,1978450,-102134,3129981,-5316077,3032399,-6612560,-7445506,-7916012,-7715649
2036155617,1978451,-108311,3124174,-5315959,3026588,-6612712,-7446027,-7920159,-7717697
2036155618,1978452,-132495,3099766,-5315355,3009576,-6611860,-7445802,-7920591,-7717031
2036155619,1978453,-190832,3050505,-5314062,2969448,-6609486,-7443754,-7909596,-7709464
2036155620,1978454,-218918,3028912,-5312564,2957914,-6607062,-7441585,-7898287,-7702162
2036155621,1978455,-232469,3013336,-5310821,2959878,-6604589,-7439904,-7890400,-7696569
2036155622,1978456,-250757,2990099,-5307578,2961131,-6600436,-7437420,-7882273,-7689452
2036155623,1978457,-268607,2976248,-5304097,2964745,-6595871,-7434716,-7874136,-7681927
2036155624,1978458,-280051,2965287,-5301411,2972419,-6592194,-7432352,-7866552,-7675365
2036155625,1978459,-284625,2958301,-5299939,2982420,-6589936,-7430651,-7859970,-7670507
2036155626,1978460,-284302,2958352,-5299271,2992844,-6588777,-7429469,-7854294,-7667066
2036155627,1978461,-274152,2967485,-5299206,3004841,-6588551,-7428977,-7850816,-7665609
2036155628,1978462,-225847,3003423,-5300039,3038332,-6589862,-7430189,-7857457,-7670604
2036215512,1978463,-187106,3026356,-5300981,3059561,-6591534,-7431939,-7868859,-7677966
2036215513,1978464,-176755,3029963,-5302112,3055982,-6593234,-7433459,-7876447,-7682959
2036215514,1978465,-162831,3044542,-5304005,3052231,-6596044,-7435311,-7883219,-7688082
2036215515,1978466,-142165,3070099,-5307339,3049476,-6600665,-7437922,-7890484,-7694862
2036215516,1978467,-121701,3097619,-5310792,3044841,-6605616,-7440664,-7897851,-7702112
2036215517,1978468,-108161,3117578,-5313122,3038915,-6609313,-7442794,-7904527,-7708227
2036215518,1978469,-103611,3126212,-5314697,3033824,-6611688,-7444496,-7910541,-7712941
2036215519,1978470,-105659,3126159,-5315477,3028915,-6612989,-7445754,-7915785,-7716372
2036215520,1978471,-111915,3120359,-5315281,3023024,-6613073,-7446190,-7919833,-7718343
2036215521,1978472,-138532,3093477,-5314687,3004044,-6612202,-7445924,-7919727,-7717374
2036215522,1978473,-197136,3043973,-5313321,2963971,-6609727,-7443739,-7908134,-7709472
2036215523,1978474,-222706,3024980,-5311971,2954476,-6607479,-7441765,-7897346,-7702584
2036215524,1978475,-236004,3009703,-5310077,2956411,-6604866,-7439929,-7889434,-7696937
2036215525,1978476,-254232,2988560,-5306931,2957596,-6600828,-7437539,-7881474,-7689973
2036215526,1978477,-271994,2976233,-5303300,2961353,-6596122,-7434696,-7873244,-7682341
2036215527,1978478,-283435,2962746,-5300456,2969120,-6592282,-7432186,-7865549,-7675632
2036215528,1978479,-288035,2955613,-5298918,2979060,-6589964,-7430435,-7858940,-7670716
2036215529,1978480,-287812,2955559,-5298412,2989446,-6588964,-7429439,-7853462,-7667452
2036215530,1978481,-277307,2965034,-5298554,3002557,-6588931,-7429166,-7850322,-7666259
2036215531,1978482,-228291,3002597,-5299453,3036875,-6590334,-7430486,-7857363,-7671494
2036215532,1978483,-190549,3027290,-5300352,3057127,-6591974,-7432192,-7868633,-7678741
2036215533,1978484,-180345,3027926,-5301519,3053593,-6593697,-7433749,-7876193,-7683729
2036215534,1978485,-166511,3042025,-5303231,3049821,-6596293,-7435418,-7882750,-7688642
2036215535,1978486,-145896,3067384,-5306322,3047119,-6600654,-7437779,-7889757,-7695140
2036215536,1978487,-125359,3095004,-5309922,3042551,-6605734,-7440648,-7897245,-7702508
2036215537,1978488,-111651,3115201,-5312551,3036636,-6609741,-7443074,-7904196,-7708934
2036215538,1978489,-107024,3123994,-5314146,3031478,-6612158,-7444807,-7910225,-7713698
2036215539,1978490,-109027,3124023,-5314699,3026583,-6613237,-7445831,-7915230,-7716897
2036215540,1978491,-115049,3118550,-5314581,3020796,-6613401,-7446338,-7919384,-7718967
2036215541,1978492,-139122,3094241,-5313781,3003708,-6612373,-7445924,-7919630,-7718124
2036215542,1978493,-197319,3045161,-5312412,2963645,-6609927,-7443801,-7908606,-7710514
2036215543,1978494,-225539,3023553,-5311231,2951981,-6607811,-7441951,-7897611,-7703536
2036215544,1978495,-238851,3008263,-5309324,2953915,-6605182,-7440079,-7889551,-7697810
2036215545,1978496,-257094,2985252,-5306130,2954994,-6601096,-7437632,-7881482,-7690777
2036215546,1978497,-275116,2971179,-5302712,2958374,-6596594,-7434999,-7873429,-7683332
2036215547,1978498,-286784,2959946,-5299919,2966020,-6592809,-7432556,-7865776,-7676662
2036215548,1978499,-291698,2952471,-5298296,2975848,-6590396,-7430730,-7859069,-7671632
2036215549,1978500,-291621,2952180,-5297751,2986258,-6589341,-7429679,-7853509,-7668289
2036215550,1978501,-282809,2959915,-5297739,2998133,-6589127,-7429216,-7849871,-7666739
2036215551,1978502,-236590,2994710,-5298502,3030443,-6590332,-7430304,-7855812,-7671296
2036215552,1978503,-195501,3022728,-5299524,3053614,-6592119,-7432160,-7867452,-7678864
2036215553,1978504,-184621,3024051,-5300651,3050606,-6593817,-7433708,-7875207,-7683961
2036215554,1978505,-170934,3037828,-5302475,3046772,-6596538,-7435509,-7881966,-7689029
2036215555,1978506,-150331,3063086,-5305597,3044094,-6600930,-7437914,-7889056,-7695589
2036215556,1978507,-129680,3090781,-5309126,3039644,-6605932,-7440719,-7896491,-7702885
2036215557,1978508,-115835,3111176,-5311683,3033810,-6609879,-7443066,-7903387,-7709256
2036215558,1978509,-111040,3120161,-5313112,3028749,-6612147,-7444624,-7909268,-7713875
2036215559,1978510,-112970,3120258,-5313764,3023804,-6613321,-7445741,-7914382,-7717191
2036215560,1978511,-118874,3114904,-5313641,3018036,-6613504,-7446247,-7918559,-7719282
2036215561,1978512,-142272,3091348,-5313014,3001435,-6612661,-7446018,-7919146,-7718707
2036215562,1978513,-200543,3042262,-5311756,2961285,-6610328,-7444024,-7908366,-7711274
2036215563,1978514,-229447,3019978,-5310476,2949018,-6608114,-7442061,-7897192,-7704143
2036215564,1978515,-242685,3004858,-5308710,2950932,-6605626,-7440316,-7889238,-7698554
2036215565,1978516,-260864,2982034,-5305575,2952053,-6601605,-7437914,-7881216,-7691592
2036215566,1978517,-279010,2967940,-5302035,2955384,-6596996,-7435170,-7873059,-7684039
2036215567,1978518,-290862,2956548,-5299263,2962891,-6593208,-7432746,-7865429,-7677369
2036215568,1978519,-295779,2949056,-5297562,2972772,-6590716,-7430856,-7858648,-7672269
2036215569,1978520,-295677,2948780,-5296763,2983320,-6589419,-7429572,-7852835,-7668669
2036215570,1978521,-286852,2956515,-5296666,2995243,-6589124,-7429033,-7849122,-7667029
2036215571,1978522,-240622,2991261,-5297547,3027648,-6590436,-7430236,-7855214,-7671711
2036215572,1978523,-199747,3019149,-5298780,3050694,-6592419,-7432304,-7867042,-7679468
2036215573,1978524,-188850,3020502,-5299741,3047781,-6593935,-7433675,-7874612,-7684384
2036215574,1978525,-175383,3034073,-5301381,3043935,-6596464,-7435314,-7881192,-7689254
2036215575,1978526,-154990,3059116,-5304507,3041269,-6600845,-7437737,-7888279,-7695785
2036215576,1978527,-134282,3086877,-5307973,3036809,-6605782,-7440459,-7895632,-7703017
2036215577,1978528,-120143,3107541,-5310599,3030669,-6609818,-7442872,-7902596,-7709470
2036215578,1978529,-115219,3116724,-5312397,3026103,-6612450,-7444777,-7908830,-7714461
2036215579,1978530,-117076,3116943,-5313032,3021156,-6613616,-7445869,-7913932,-7717776
2036215580,1978531,-123030,3111500,-5313099,3015150,-6613997,-7446565,-7918277,-7720059
2036215581,1978532,-147687,3086743,-5312346,2997579,-6613009,-7446179,-7918419,-7719181
2036215582,1978533,-206078,3037555,-5310949,2957489,-6610524,-7444007,-7907204,-7711468
2036215583,1978534,-233418,3016809,-5309674,2946443,-6608331,-7442077,-7896251,-7704502
2036287444,1978535,-246453,3001992,-5307950,2948388,-6605891,-7440370,-7888405,-7699007
2036287445,1978536,-264594,2979288,-5304843,2949424,-6601907,-7437991,-7880454,-7692104
2036287446,1978537,-282796,2965173,-5301312,2952690,-6597309,-7435277,-7872344,-7684576
2036287447,1978538,-294662,2953647,-5298395,2960291,-6593384,-7432726,-7864607,-7677773
2036287448,1978539,-299636,2946017,-5296809,2970239,-6590989,-7430948,-7857964,-7672772
2036287449,1978540,-299577,2945627,-5295976,2980766,-6589641,-7429629,-7852128,-7669138
2036287450,1978541,-290394,2953669,-5295956,2993026,-6589424,-7429186,-7848570,-7667612
2036287451,1978542,-243367,2989220,-5296876,3026077,-6590789,-7430459,-7854945,-7672459
2036287452,1978543,-203242,3016218,-5297943,3048494,-6592612,-7432347,-7866557,-7680001
2036287453,1978544,-192710,3017140,-5298896,3045259,-6594107,-7433699,-7874054,-7684872
2036287454,1978545,-179347,3030528,-5300699,3041396,-6596792,-7435519,-7880789,-7689895
2036287455,1978546,-158973,3055371,-5303839,3038695,-6601182,-7437970,-7887879,-7696419
2036287456,1978547,-138202,3083124,-5307162,3034329,-6605969,-7440538,-7895062,-7703489
2036287457,1978548,-123899,3103998,-5309851,3028188,-6610064,-7442997,-7902054,-7709990
2036287458,1978549,-118623,3113625,-5311472,3022879,-6612540,-7444724,-7908098,-7714801
2036287459,1978550,-120291,3114113,-5312290,3018036,-6613902,-7445999,-7913383,-7718306
2036287460,1978551,-125991,3108938,-5312240,3012300,-6614165,-7446580,-7917624,-7720483
2036287461,1978552,-148728,3086079,-5311400,2996118,-6613129,-7446142,-7918101,-7719776
2036287462,1978553,-206657,3037314,-5310260,2956060,-6610934,-7444278,-7907611,-7712572
2036287463,1978554,-236194,3014411,-5309044,2943182,-6608773,-7442377,-7896432,-7705459
2036287464,1978555,-249236,2999636,-5307239,2945126,-6606252,-7440559,-7888391,-7699824
2036287465,1978556,-267245,2977141,-5304109,2946234,-6602254,-7438151,-7880376,-7692897
2036287466,1978557,-285456,2962979,-5300548,2949418,-6597622,-7435410,-7872212,-7685331
2036287467,1978558,-297619,2951114,-5297793,2956752,-6593852,-7433034,-7864621,-7678679
2036287468,1978559,-302864,2943232,-5296074,2966554,-6591342,-7431139,-7857834,-7673542
2036287469,1978560,-302947,2942644,-5295440,2977072,-6590181,-7430009,-7852194,-7670079
2036287470,1978561,-295124,2950149,-5295301,2989040,-6589826,-7429431,-7848283,-7668287
2036287471,1978562,-250224,2984755,-5296140,3021141,-6591063,-7430552,-7853901,-7672684
2036287472,1978563,-207692,3014445,-5297137,3045505,-6592824,-7432391,-7865594,-7680276
2036287473,1978564,-196444,3014841,-5298171,3042881,-6594412,-7433847,-7873349,-7685328
2036287474,1978565,-183322,3027621,-5299688,3038926,-6596792,-7435392,-7879854,-7690080
2036287475,1978566,-163138,3052198,-5302958,3036185,-6601307,-7437980,-7887117,-7696756
2036287476,1978567,-142261,3080023,-5306489,3031843,-6606287,-7440739,-7894507,-7704033
2036287477,1978568,-127762,3101154,-5309107,3025776,-6610322,-7443109,-7901438,-7710477
2036287478,1978569,-122259,3111111,-5310815,3020543,-6612909,-7444936,-7907596,-7715419
2036287479,1978570,-123726,3111786,-5311472,3015756,-6614109,-7446040,-7912714,-7718765
2036287480,1978571,-129266,3106783,-5311421,3010068,-6614374,-7446607,-7916978,-7720957
2036287481,1978572,-150185,3085371,-5310854,2995231,-6613644,-7446506,-7918166,-7720781
2036287482,1978573,-207787,3035539,-5309632,2955213,-6611384,-7444607,-7908065,-7713734
2036287483,1978574,-239619,3011716,-5308206,2940424,-6608996,-7442461,-7896392,-7706231
2036287484,1978575,-252729,2997099,-5306425,2942279,-6606491,-7440647,-7888280,-7700574
2036287485,1978576,-270692,2975502,-5303472,2943339,-6602661,-7438381,-7880387,-7693801
2036287486,1978577,-288897,2962290,-5299960,2946609,-6598081,-7435696,-7872253,-7686273
2036287487,1978578,-301121,2948998,-5296926,2954019,-6594034,-7433054,-7864380,-7679311
2036287488,1978579,-306532,2940858,-5295176,2963844,-6591469,-7431138,-7857546,-7674111
2036287489,1978580,-306744,2940134,-5294401,2974271,-6590170,-7429884,-7851752,-7670499
2036287490,1978581,-298467,2948076,-5294184,2985925,-6589727,-7429212,-7847819,-7668649
2036287491,1978582,-252456,2983254,-5295039,3018401,-6591011,-7430388,-7853765,-7673233
2036287492,1978583,-211076,3011926,-5296053,3041976,-6592790,-7432241,-7865407,-7680787
2036287493,1978584,-200263,3012883,-5297161,3039091,-6594439,-7433757,-7873136,-7685847
2036287494,1978585,-187261,3024743,-5298913,3035143,-6597043,-7435547,-7879854,-7690804
2036287495,1978586,-167149,3049143,-5301954,3032469,-6601324,-7437916,-7886855,-7697212
2036287496,1978587,-146234,3077043,-5305454,3028204,-6606282,-7440643,-7894189,-7704434
2036287497,1978588,-131569,3098264,-5308185,3022183,-6610430,-7443123,-7901203,-7710991
2036287498,1978589,-125980,3108265,-5309787,3016948,-6612911,-7444831,-7907231,-7715828
2036287499,1978590,-127424,3109038,-5310542,3012132,-6614209,-7446014,-7912426,-7719261
2036287500,1978591,-132897,3104204,-5310435,3006438,-6614426,-7446509,-7916624,-7721400
2036287501,1978592,-153634,3083019,-5309755,2991716,-6613591,-7446292,-7917696,-7721117
2036287502,1978593,-211023,3033350,-5308527,2951808,-6611349,-7444409,-7907642,-7714100
2036287503,1978594,-243045,3009351,-5307060,2936795,-6608903,-7442205,-7895907,-7706553
2036287504,1978595,-256086,2994870,-5305496,2938635,-6606630,-7440598,-7888006,-7701118
2036287505,1978596,-273940,2973506,-5302514,2939660,-6602767,-7438298,-7880066,-7694324
2036287506,1978597,-292161,2960318,-5299021,2942804,-6598207,-7435623,-7871967,-7686831
2036287507,1978598,-304461,2946933,-5295891,2950184,-6594068,-7432902,-7864014,-7679778
2036287508,1978599,-310026,2938496,-5294237,2959889,-6591599,-7431092,-7857295,-7674671
2036287509,1978600,-310381,2937579,-5293689,2970377,-6590519,-7430074,-7851719,-7671268
2036287510,1978601,-303284,2944351,-5293615,2981924,-6590209,-7429544,-7847724,-7669433
2036287511,1978602,-259917,2977343,-5294238,3012874,-6591202,-7430396,-7852642,-7673330
2036287512,1978603,-215715,3008670,-5295326,3038748,-6593071,-7432347,-7864501,-7681078
2036287513,1978604,-204106,3009369,-5296315,3036522,-6594608,-7433767,-7872319,-7686151
2036287514,1978605,-191321,3021645,-5297838,3032497,-6596975,-7435343,-7878896,-7690922
2036287515,1978606,-171289,3045901,-5300982,3029804,-6601345,-7437834,-7886042,-7697426
2036287516,1978607,-150249,3073853,-5304526,3025569,-6606338,-7440589,-7893436,-7704706
2036287517,1978608,-135377,3095365,-5307263,3019554,-6610507,-7443059,-7900469,-7711293
2036287518,1978609,-129576,3105616,-5308898,3014339,-6613026,-7444781,-7906522,-7716174
2036287519,1978610,-130896,3106480,-5309766,3009548,-6614454,-7446082,-7911865,-7719754
2036287520,1978611,-136248,3101738,-5309793,3003836,-6614811,-7446724,-7916227,-7722066
2036287521,1978612,-156016,3081551,-5309120,2989808,-6613996,-7446535,-7917519,-7721924
2036287522,1978613,-212972,3032364,-5307963,2950144,-6611838,-7444739,-7907842,-7715124
2036287523,1978614,-246261,3007231,-5306615,2934139,-6609507,-7442650,-7896088,-7707594
2036287524,1978615,-259352,2992853,-5304881,2935994,-6607042,-7440845,-7887934,-7701961
2036287525,1978616,-277142,2970210,-5301846,2937114,-6603141,-7438486,-7879930,-7695107
2036287526,1978617,-295706,2954518,-5298297,2940027,-6598536,-7435766,-7871770,-7687551
2036287527,1978618,-308382,2943435,-5295337,2947161,-6594554,-7433226,-7863986,-7680662
2036287528,1978619,-313982,2935039,-5293761,2956935,-6592154,-7431507,-7857337,-7675613
2036287529,1978620,-314391,2933994,-5293072,2967358,-6590931,-7430344,-7851619,-7672064
2036287530,1978621,-308341,2940247,-5293005,2978112,-6590611,-7429791,-7847425,-7670106
2036287531,1978622,-267514,2971687,-5293641,3007303,-6591574,-7430588,-7851562,-7673572
2036287532,1978623,-220814,3002393,-5294646,3035369,-6593372,-7432456,-7863412,-7681335
2036287533,1978624,-208373,3005060,-5295579,3033758,-6594867,-7433850,-7871421,-7686491
2036377357,1978625,-195710,3017471,-5297192,3029626,-6597319,-7435534,-7878157,-7691389
2036377358,1978626,-175758,3041545,-5300173,3026893,-6601529,-7437871,-7885196,-7697760
2036377359,1978627,-154692,3069498,-5303749,3022719,-6606549,-7440669,-7892646,-7705072
2036377360,1978628,-139689,3091150,-5306617,3016831,-6610855,-7443264,-7899822,-7711791
2036377361,1978629,-133708,3101613,-5308382,3011714,-6613532,-7445110,-7906028,-7716841
2036377362,1978630,-134992,3102647,-5309101,3006853,-6614812,-7446261,-7911232,-7720289
2036377363,1978631,-140342,3097958,-5309086,3001099,-6615134,-7446872,-7915564,-7722556
2036377364,1978632,-160293,3077623,-5308411,2986881,-6614323,-7446678,-7916816,-7722393
2036377365,1978633,-217398,3028333,-5307337,2947057,-6612249,-7444957,-7907147,-7715644
2036377366,1978634,-250333,3003471,-5306104,2931304,-6610029,-7442972,-7895549,-7708264
2036377367,1978635,-263166,2989367,-5304362,2933236,-6607576,-7441159,-7887405,-7702651
2036377368,1978636,-280856,2966951,-5301124,2934305,-6603474,-7438582,-7879217,-7695636
2036377369,1978637,-299429,2951214,-5297542,2937077,-6598832,-7435839,-7871057,-7688069
2036377370,1978638,-312220,2939995,-5294691,2944066,-6594965,-7433428,-7863406,-7681306
2036377371,1978639,-317930,2931490,-5292936,2953796,-6592386,-7431542,-7856599,-7676081
2036377372,1978640,-318386,2930376,-5292242,2964346,-6591141,-7430376,-7850884,-7672505
2036377373,1978641,-312231,2936605,-5292023,2975136,-6590662,-7429678,-7846567,-7670394
2036377374,1978642,-271157,2968687,-5292722,3004569,-6591694,-7430548,-7850886,-7673985
2036377375,1978643,-224821,3002429,-5293951,3032527,-6593724,-7432656,-7862969,-7681962
2036377376,1978644,-212461,3002860,-5294873,3030971,-6595182,-7434030,-7870909,-7687076
2036377377,1978645,-199978,3014233,-5296304,3026894,-6597447,-7435550,-7877459,-7691779
2036377378,1978646,-180165,3038041,-5299412,3024148,-6601772,-7438025,-7884622,-7698249
2036377379,1978647,-159089,3066008,-5302940,3019940,-6606752,-7440761,-7892011,-7705511
2036377380,1978648,-143876,3087928,-5305772,3013719,-6611025,-7443317,-7899129,-7712199
2036377381,1978649,-137715,3098703,-5307452,3009050,-6613616,-7445074,-7905250,-7717162
2036377382,1978650,-138914,3099786,-5308209,3004314,-6614937,-7446253,-7910484,-7720665
2036377383,1978651,-144091,3095323,-5308355,2998488,-6615417,-7446997,-7914959,-7723095
2036377384,1978652,-163162,3075891,-5307753,2984788,-6614706,-7446895,-7916476,-7723126
2036377385,1978653,-219682,3027123,-5306437,2945254,-6612402,-7444977,-7906869,-7716316
2036377386,1978654,-253832,3001059,-5304994,2928449,-6609963,-7442771,-7894922,-7708619
2036377387,1978655,-266816,2986910,-5303366,2930315,-6607611,-7441049,-7886829,-7703074
2036377388,1978656,-284478,2964632,-5300421,2931359,-6603811,-7438759,-7878898,-7696355
2036377389,1978657,-303133,2948902,-5296755,2934133,-6599093,-7435931,-7870646,-7688702
2036377390,1978658,-316113,2937524,-5293757,2941135,-6595072,-7433382,-7862856,-7681770
2036377391,1978659,-322102,2928672,-5292053,2950736,-6592533,-7431557,-7856101,-7676566
2036377392,1978660,-322752,2927330,-5291344,2961159,-6591261,-7430377,-7850353,-7672960
2036377393,1978661,-316951,2933253,-5291078,2971779,-6590729,-7429627,-7845947,-7670781
2036377394,1978662,-276272,2964897,-5291621,3000960,-6591602,-7430341,-7849997,-7674148
2036377395,1978663,-229572,2999001,-5292836,3029171,-6593612,-7432438,-7862059,-7682112
2036377396,1978664,-217127,2999519,-5293882,3027741,-6595201,-7433938,-7870159,-7687369
2036377397,1978665,-204861,3010627,-5295493,3023620,-6597626,-7435642,-7876909,-7692243
2036377398,1978666,-185219,3034237,-5298397,3020832,-6601759,-7437938,-7883867,-7698506
2036419315,1978667,-164062,3062223,-5301931,3016699,-6606738,-7440677,-7891249,-7705756
2036419316,1978668,-148642,3084389,-5304674,3010619,-6610931,-7443129,-7898262,-7712351
2036419317,1978669,-142320,3095329,-5306512,3005965,-6613694,-7445040,-7904531,-7717493
2036419318,1978670,-143534,3096509,-5307344,3001220,-6615090,-7446287,-7909839,-7721070
2036419319,1978671,-148626,3092185,-5307291,2995457,-6615381,-7446829,-7914122,-7723310
2036419320,1978672,-167281,3073202,-5306778,2982063,-6614774,-7446817,-7915813,-7723484
2036419321,1978673,-223606,3024680,-5305554,2942601,-6612578,-7444998,-7906422,-7716832
2036419322,1978674,-258304,2998084,-5304153,2925228,-6610160,-7442820,-7894447,-7709137
2036419323,1978675,-271187,2984111,-5302591,2926984,-6607890,-7441156,-7886396,-7703680
2036419324,1978676,-288683,2962071,-5299670,2928061,-6604128,-7438880,-7878488,-7697002
2036419325,1978677,-307390,2946348,-5296046,2930814,-6599447,-7436097,-7870286,-7689386
2036419326,1978678,-320526,2934788,-5293124,2937696,-6595492,-7433634,-7862576,-7682531
2036419327,1978679,-326723,2925744,-5291396,2947221,-6592925,-7431798,-7855799,-7677300
2036419328,1978680,-327355,2924356,-5290636,2957726,-6591597,-7430575,-7850001,-7673631
2036419329,1978681,-322206,2929641,-5290474,2968449,-6591174,-7429923,-7845575,-7671469
2036419330,1978682,-284275,2958531,-5290977,2996165,-6591952,-7430521,-7848872,-7674381
2036419331,1978683,-235579,2994568,-5292091,3026079,-6593860,-7432509,-7860818,-7682279
2036419332,1978684,-221920,2996182,-5293159,3025559,-6595476,-7434051,-7869179,-7687711
2036419333,1978685,-209709,3007079,-5294607,3021333,-6597737,-7435618,-7875845,-7692457
2036419334,1978686,-190149,3030459,-5297576,3018564,-6601915,-7437991,-7882922,-7698789
2036419335,1978687,-168875,3058553,-5301138,3014597,-6606917,-7440755,-7890349,-7706071
2036419336,1978688,-153294,3080936,-5303919,3008492,-6611152,-7443230,-7897398,-7712721
2036419337,1978689,-146648,3092273,-5305698,3003077,-6613873,-7445074,-7903629,-7717831
2036419338,1978690,-147505,3093810,-5306526,2998244,-6615268,-7446317,-7908944,-7721420
2036419339,1978691,-152484,3089534,-5306634,2992591,-6615728,-7447026,-7913405,-7723847
2036419340,1978692,-170087,3071348,-5306094,2979985,-6615114,-7447007,-7915278,-7724127
2036419341,1978693,-225500,3022114,-5304802,2941094,-6612870,-7445166,-7906244,-7717636
2036419342,1978694,-261993,2994963,-5303584,2922199,-6610624,-7443163,-7894302,-7710019
2036419343,1978695,-274971,2981243,-5301895,2923901,-6608222,-7441344,-7886029,-7704375
2036419344,1978696,-292274,2960039,-5298936,2925026,-6604427,-7439007,-7878044,-7697642
2036419345,1978697,-310867,2945701,-5295434,2927831,-6599872,-7436349,-7869953,-7690149
2036419346,1978698,-324002,2932652,-5292396,2934789,-6595796,-7433782,-7862128,-7683164
2036419347,1978699,-330252,2923314,-5290742,2944342,-6593302,-7432039,-7855432,-7677990
2036419348,1978700,-331061,2921747,-5289827,2954789,-6591826,-7430672,-7849472,-7674145
2036419349,1978701,-325690,2927218,-5289515,2965278,-6591242,-7429878,-7844940,-7671857
2036419350,1978702,-286854,2956984,-5290332,2993229,-6592360,-7430831,-7848786,-7675221
2036419351,1978703,-238786,2992411,-5291281,3022718,-6594079,-7432641,-7860532,-7682907
2036419352,1978704,-225574,2993610,-5292308,3021928,-6595651,-7434124,-7868767,-7688240
2036419353,1978705,-213631,3004187,-5293875,3017680,-6598017,-7435819,-7875525,-7693086
2036419354,1978706,-194166,3027393,-5296664,3014962,-6602007,-7438017,-7882406,-7699207
2036419355,1978707,-172892,3055417,-5300141,3011004,-6606928,-7440699,-7889722,-7706394
2036419356,1978708,-157196,3077961,-5303022,3004920,-6611275,-7443261,-7896862,-7713131
2036419357,1978709,-150624,3089368,-5304826,3000317,-6614038,-7445127,-7903109,-7718273
2036419358,1978710,-151587,3090798,-5305603,2995619,-6615392,-7446301,-7908345,-7721812
2036419359,1978711,-156472,3086691,-5305861,2989864,-6616002,-7447148,-7912947,-7724389
2036419360,1978712,-173649,3069003,-5305375,2977580,-6615442,-7447192,-7914944,-7724771
2036419361,1978713,-228829,3019991,-5304024,2938777,-6613159,-7445302,-7905971,-7718293
2036419362,1978714,-265842,2992351,-5302734,2919392,-6610836,-7443207,-7893897,-7710562
2036419363,1978715,-278789,2978686,-5301179,2920994,-6608572,-7441521,-7885736,-7705042
2036419364,1978716,-296050,2957703,-5298252,2922087,-6604817,-7439212,-7877771,-7698373
2036419365,1978717,-314677,2943323,-5294731,2924793,-6600246,-7436543,-7869667,-7690877
2036419366,1978718,-328021,2930021,-5291636,2931583,-6596103,-7433926,-7861801,-7683829
2036419367,1978719,-334361,2920568,-5289794,2941145,-6593409,-7432005,-7854914,-7678454
2036419368,1978720,-335264,2918871,-5289022,2951603,-6592057,-7430781,-7849100,-7674749
2036419369,1978721,-330357,2923797,-5288810,2962276,-6591569,-7430082,-7844602,-7672498
2036419370,1978722,-292872,2952160,-5289372,2989753,-6592405,-7430735,-7847852,-7675399
2036419371,1978723,-244026,2988276,-5290499,3019893,-6594322,-7432735,-7859801,-7683294
2036419372,1978724,-230280,2989968,-5291505,3019505,-6595866,-7434212,-7868124,-7688677
2036419373,1978725,-218387,3000439,-5292829,3015258,-6597982,-7435674,-7874669,-7693289
2036419374,1978726,-199089,3023344,-5295739,3012487,-6602089,-7438016,-7881697,-7699527
2036419375,1978727,-177736,3051403,-5299377,3008600,-6607159,-7440839,-7889159,-7706855
2036419376,1978728,-161731,3074223,-5302166,3002703,-6611399,-7443287,-7896182,-7713497
2036419377,1978729,-154731,3086024,-5303970,2997392,-6614173,-7445153,-7902431,-7718664
2036419378,1978730,-155378,3087888,-5304694,2992581,-6615497,-7446285,-7907644,-7722180
2036419379,1978731,-160227,3083889,-5304937,2986974,-6616092,-7447111,-7912239,-7724746
2036419380,1978732,-176113,3067468,-5304333,2975616,-6615442,-7447061,-7914360,-7725168
2036419381,1978733,-229864,3019967,-5303087,2937761,-6613281,-7445341,-7906070,-7719104
2036419382,1978734,-269131,2990047,-5301783,2916448,-6610931,-7443214,-7893794,-7711214
2036419383,1978735,-282340,2976122,-5300331,2917846,-6608763,-7441609,-7885601,-7705739
